Open_Time,Open,High,Low,Close,Volume
2019-12-28 13:00:00,43196.0,43196.0,43196.0,43196.0,0.014254
2019-12-28 14:00:00,43376.0,43376.0,43330.0,43330.0,0.014248
2019-12-28 15:00:00,43380.0,43505.0,43380.0,43493.0,0.018137
2019-12-28 16:00:00,43352.0,43582.0,43352.0,43582.0,0.025232
2019-12-28 17:00:00,43354.0,43541.0,43354.0,43541.0,0.025068
2019-12-28 18:00:00,43541.0,43541.0,43541.0,43541.0,0.0
2019-12-28 19:00:00,43541.0,43541.0,43541.0,43541.0,0.0
2019-12-28 20:00:00,43681.0,43730.0,43678.0,43730.0,0.025291
2019-12-28 21:00:00,43495.0,43495.0,43495.0,43495.0,0.002735
2019-12-28 22:00:00,43495.0,43495.0,43495.0,43495.0,0.0
2019-12-28 23:00:00,43414.0,43414.0,43414.0,43414.0,0.001566
2019-12-29 00:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 01:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 02:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 03:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 04:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 05:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 06:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 07:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 08:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 09:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 10:00:00,43414.0,43414.0,43414.0,43414.0,0.0
2019-12-29 11:00:00,43414.0,43481.0,43414.0,43481.0,0.05999
2019-12-29 12:00:00,43481.0,43481.0,43481.0,43481.0,0.0
2019-12-29 13:00:00,43730.0,43730.0,43730.0,43730.0,0.0005
2019-12-29 14:00:00,43730.0,43814.0,43730.0,43814.0,0.013765
2019-12-29 15:00:00,43903.0,43903.0,43903.0,43903.0,0.001318
2019-12-29 16:00:00,43940.0,44136.0,43940.0,44074.0,0.388676
2019-12-29 17:00:00,43927.0,44113.0,43824.0,43824.0,0.025639
2019-12-29 18:00:00,44050.0,44113.0,43921.0,44113.0,0.31079
2019-12-29 19:00:00,44037.0,44338.0,44004.0,44285.0,0.22276
2019-12-29 20:00:00,44357.0,44380.0,43811.0,43811.0,0.053512
2019-12-29 21:00:00,43806.0,43806.0,43715.0,43715.0,0.0582
2019-12-29 22:00:00,43920.0,43986.0,43920.0,43986.0,0.050825
2019-12-29 23:00:00,43882.0,43882.0,43882.0,43882.0,0.013768
2019-12-30 00:00:00,43692.0,43746.0,43692.0,43698.0,0.178851
2019-12-30 01:00:00,43681.0,43700.0,43653.0,43665.0,0.569846
2019-12-30 02:00:00,43665.0,43665.0,43665.0,43665.0,0.0
2019-12-30 03:00:00,43527.0,43527.0,43527.0,43527.0,0.001939
2019-12-30 04:00:00,43527.0,43527.0,43527.0,43527.0,0.0
2019-12-30 05:00:00,43670.0,43670.0,43670.0,43670.0,0.002332
2019-12-30 06:00:00,43670.0,43670.0,43670.0,43670.0,0.0
2019-12-30 07:00:00,43670.0,43670.0,43670.0,43670.0,0.0
2019-12-30 08:00:00,43670.0,43670.0,43585.0,43585.0,0.073047
2019-12-30 09:00:00,43585.0,43585.0,43585.0,43585.0,0.0
2019-12-30 10:00:00,43462.0,43485.0,43379.0,43428.0,0.385346
2019-12-30 11:00:00,43451.0,43451.0,43451.0,43451.0,0.024879
2019-12-30 12:00:00,43448.0,43448.0,43448.0,43448.0,0.019717
2019-12-30 13:00:00,43379.0,43557.0,43213.0,43557.0,0.856564
2019-12-30 14:00:00,43471.0,43495.0,43471.0,43471.0,0.048141
2019-12-30 15:00:00,43196.0,43259.0,43196.0,43259.0,0.038817
2019-12-30 16:00:00,43041.0,43094.0,43030.0,43030.0,0.052089
2019-12-30 17:00:00,43030.0,43030.0,43030.0,43030.0,0.0
2019-12-30 18:00:00,43030.0,43030.0,43030.0,43030.0,0.0
2019-12-30 19:00:00,42809.0,42809.0,42809.0,42809.0,0.009981
2019-12-30 20:00:00,43013.0,43013.0,43013.0,43013.0,0.002051
2019-12-30 21:00:00,43195.0,43196.0,43163.0,43163.0,0.087307
2019-12-30 22:00:00,43240.0,43240.0,43240.0,43240.0,0.020791
2019-12-30 23:00:00,43058.0,43058.0,43015.0,43015.0,0.064844
2019-12-31 00:00:00,42793.0,42946.0,42793.0,42946.0,0.066743
2019-12-31 01:00:00,43047.0,43047.0,43047.0,43047.0,0.00413
2019-12-31 02:00:00,43047.0,43047.0,43047.0,43047.0,0.0
2019-12-31 03:00:00,43047.0,43047.0,43047.0,43047.0,0.0
2019-12-31 04:00:00,43047.0,43047.0,43047.0,43047.0,0.0
2019-12-31 05:00:00,43047.0,43047.0,43047.0,43047.0,0.0
2019-12-31 06:00:00,42907.0,42907.0,42907.0,42907.0,0.011653
2019-12-31 07:00:00,42907.0,42907.0,42907.0,42907.0,0.0
2019-12-31 08:00:00,42852.0,42852.0,42852.0,42852.0,0.008343
2019-12-31 09:00:00,42976.0,42976.0,42753.0,42753.0,0.001234
2019-12-31 10:00:00,42798.0,43077.0,42798.0,42847.0,0.023036
2019-12-31 11:00:00,42890.0,43079.0,42890.0,43079.0,0.001697
2019-12-31 12:00:00,43079.0,43079.0,43079.0,43079.0,0.0
2019-12-31 13:00:00,43066.0,43081.0,42906.0,43081.0,0.03359
2019-12-31 14:00:00,43031.0,43352.0,42831.0,42831.0,0.042358
2019-12-31 15:00:00,42785.0,42786.0,42728.0,42786.0,0.087945
2019-12-31 16:00:00,42786.0,42786.0,42786.0,42786.0,0.0
2019-12-31 17:00:00,43025.0,43025.0,42464.0,42464.0,0.029012
2019-12-31 18:00:00,42360.0,42547.0,42360.0,42547.0,0.035949
2019-12-31 19:00:00,42583.0,42628.0,42583.0,42628.0,0.008806
2019-12-31 20:00:00,42410.0,42677.0,42410.0,42591.0,0.025096
2019-12-31 21:00:00,42612.0,42677.0,42612.0,42677.0,0.019468
2019-12-31 22:00:00,42677.0,42677.0,42677.0,42677.0,0.012642
2019-12-31 23:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 00:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 01:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 02:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 03:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 04:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 05:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 06:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 07:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 08:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 09:00:00,42677.0,42677.0,42677.0,42677.0,0.0
2020-01-01 10:00:00,42677.0,42677.0,42677.0,42677.0,0.002787
2020-01-01 11:00:00,42779.0,42920.0,42779.0,42920.0,0.044404
2020-01-01 12:00:00,42920.0,42920.0,42920.0,42920.0,0.0
2020-01-01 13:00:00,42770.0,42770.0,42770.0,42770.0,0.003498
2020-01-01 14:00:00,42682.0,42682.0,42682.0,42682.0,0.00082
2020-01-01 15:00:00,42803.0,42803.0,42803.0,42803.0,0.01
2020-01-01 16:00:00,42803.0,42803.0,42803.0,42803.0,0.0
2020-01-01 17:00:00,42803.0,42803.0,42803.0,42803.0,0.0
2020-01-01 18:00:00,42863.0,43046.0,42818.0,42818.0,0.012475
2020-01-01 19:00:00,42958.0,43012.0,42950.0,42950.0,0.336018
2020-01-01 20:00:00,42954.0,42954.0,42950.0,42950.0,0.032688
2020-01-01 21:00:00,43001.0,43001.0,43001.0,43001.0,0.021397
2020-01-01 22:00:00,43001.0,43001.0,43001.0,43001.0,0.0
2020-01-01 23:00:00,43001.0,43001.0,43001.0,43001.0,0.0
2020-01-02 00:00:00,42768.0,42768.0,42768.0,42768.0,0.007044
2020-01-02 01:00:00,42768.0,42768.0,42768.0,42768.0,0.0
2020-01-02 02:00:00,42768.0,42768.0,42768.0,42768.0,0.0
2020-01-02 03:00:00,42403.0,42403.0,42403.0,42403.0,0.002135
2020-01-02 04:00:00,42309.0,42309.0,42309.0,42309.0,0.010641
2020-01-02 05:00:00,42409.0,42409.0,42409.0,42409.0,0.003361
2020-01-02 06:00:00,42406.0,42406.0,42406.0,42406.0,0.003501
2020-01-02 07:00:00,42406.0,42406.0,42406.0,42406.0,0.0
2020-01-02 08:00:00,42406.0,42406.0,42406.0,42406.0,0.0
2020-01-02 09:00:00,42491.0,42540.0,42491.0,42540.0,0.052624
2020-01-02 10:00:00,42560.0,42560.0,42560.0,42560.0,0.000372
2020-01-02 11:00:00,42463.0,42463.0,42463.0,42463.0,0.0064
2020-01-02 12:00:00,42559.0,42559.0,42559.0,42559.0,0.00119
2020-01-02 13:00:00,42559.0,42559.0,42379.0,42379.0,0.012513
2020-01-02 14:00:00,42379.0,42379.0,42379.0,42379.0,0.0
2020-01-02 15:00:00,42354.0,42354.0,42293.0,42293.0,0.024722
2020-01-02 16:00:00,42078.0,42078.0,42078.0,42078.0,0.002135
2020-01-02 17:00:00,41884.0,41884.0,40641.0,41367.0,0.070265
2020-01-02 18:00:00,41284.0,41284.0,41232.0,41232.0,0.061747
2020-01-02 19:00:00,41232.0,41232.0,41232.0,41232.0,0.0
2020-01-02 20:00:00,41230.0,41230.0,41176.0,41176.0,0.1
2020-01-02 21:00:00,41304.0,41304.0,41131.0,41131.0,0.1
2020-01-02 22:00:00,41131.0,41131.0,41131.0,41131.0,0.0
2020-01-02 23:00:00,41131.0,41131.0,41131.0,41131.0,0.0
2020-01-03 00:00:00,41379.0,41380.0,41278.0,41278.0,0.020071
2020-01-03 01:00:00,41072.0,41150.0,41030.0,41030.0,0.176867
2020-01-03 02:00:00,41030.0,41030.0,41030.0,41030.0,0.0
2020-01-03 03:00:00,41030.0,41030.0,41030.0,41030.0,0.0
2020-01-03 04:00:00,41655.0,41655.0,41655.0,41655.0,0.01
2020-01-03 05:00:00,42862.0,42862.0,42862.0,42862.0,0.000234
2020-01-03 06:00:00,42799.0,42828.0,42799.0,42828.0,0.00681
2020-01-03 07:00:00,42828.0,42828.0,42828.0,42828.0,0.0
2020-01-03 08:00:00,42931.0,43799.0,42931.0,43319.0,0.057643
2020-01-03 09:00:00,43533.0,43535.0,43533.0,43535.0,0.011731
2020-01-03 10:00:00,43700.0,43700.0,43623.0,43672.0,0.046136
2020-01-03 11:00:00,43672.0,43672.0,43672.0,43672.0,0.0
2020-01-03 12:00:00,43622.0,43994.0,43600.0,43600.0,0.107758
2020-01-03 13:00:00,43754.0,43754.0,43754.0,43754.0,0.012089
2020-01-03 14:00:00,43486.0,43541.0,43486.0,43541.0,0.05815
2020-01-03 15:00:00,43409.0,43629.0,43285.0,43629.0,0.035104
2020-01-03 16:00:00,43629.0,43977.0,43629.0,43977.0,0.010045
2020-01-03 17:00:00,43977.0,43977.0,43977.0,43977.0,0.0
2020-01-03 18:00:00,43977.0,43977.0,43977.0,43977.0,0.0
2020-01-03 19:00:00,43548.0,43648.0,43548.0,43548.0,0.101708
2020-01-03 20:00:00,43940.0,43940.0,43940.0,43940.0,0.004506
2020-01-03 21:00:00,43500.0,43500.0,43500.0,43500.0,0.013882
2020-01-03 22:00:00,43550.0,43623.0,43430.0,43475.0,0.659934
2020-01-03 23:00:00,43750.0,43806.0,43691.0,43806.0,0.074575
2020-01-04 00:00:00,43616.0,43616.0,43614.0,43614.0,0.023883
2020-01-04 01:00:00,43553.0,43553.0,43553.0,43553.0,0.009435
2020-01-04 02:00:00,43650.0,43699.0,43650.0,43699.0,0.038529
2020-01-04 03:00:00,43748.0,43748.0,43552.0,43745.0,0.011999
2020-01-04 04:00:00,43758.0,43758.0,43758.0,43758.0,0.006891
2020-01-04 05:00:00,43840.0,43939.0,43840.0,43939.0,0.234594
2020-01-04 06:00:00,43939.0,43939.0,43939.0,43939.0,0.0
2020-01-04 07:00:00,43952.0,44004.0,43952.0,44004.0,0.038021
2020-01-04 08:00:00,44004.0,44004.0,44004.0,44004.0,0.0
2020-01-04 09:00:00,43683.0,43962.0,43683.0,43962.0,0.015357
2020-01-04 10:00:00,43909.0,43909.0,43727.0,43727.0,0.032684
2020-01-04 11:00:00,43727.0,43727.0,43727.0,43727.0,0.0
2020-01-04 12:00:00,43727.0,43727.0,43727.0,43727.0,0.0
2020-01-04 13:00:00,43458.0,43458.0,43366.0,43366.0,0.1
2020-01-04 14:00:00,43457.0,43747.0,43457.0,43747.0,0.063679
2020-01-04 15:00:00,43733.0,43733.0,43733.0,43733.0,0.011318
2020-01-04 16:00:00,43643.0,43730.0,43604.0,43604.0,0.060719
2020-01-04 17:00:00,43604.0,43604.0,43604.0,43604.0,0.0
2020-01-04 18:00:00,43604.0,43604.0,43604.0,43604.0,0.0
2020-01-04 19:00:00,43542.0,43542.0,43542.0,43542.0,0.003405
2020-01-04 20:00:00,43542.0,43542.0,43542.0,43542.0,0.0
